what,kind,bundleId,bundleVersion,description,time
error,log,,,"Error while tracking project-level changes from a change in R/",1451892628593
error,log,,,"Error while tracking project-level changes from a change in R/",1451892630843
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1451892630843
error,log,,,"Error while tracking project-level changes from a change in R/",1451892631093
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1451892633156
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1451892634625
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1451892636109
activated,view,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.ccvs.ui.RepositoriesView",1451892636828
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1451892641078
error,log,,,"Error while tracking project-level changes from a change in R/",1451892644046
error,log,,,"Error while tracking project-level changes from a change in R/",1451892645671
error,log,,,"Error while tracking project-level changes from a change in R/",1451892646328
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1451892975656
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1451892983453
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1451893037296
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1451893041359
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1451893067421
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1451893067421
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1451893074640
error,log,,,"Cannot get version of GWT SDK ""\\BPOAdminTool Graph\\war\\WEB-INF\\lib"", ensure it is configured properly",1451893074750
started,bundle,com.google.gdt.eclipse.platform.shared,3.6.0.v201406262229-rel-r37,"com.google.gdt.eclipse.platform.shared",1451893079765
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1451893081421
error,log,,,"Cannot get version of GWT SDK ""\\BPOAdminTool Graph\\war\\WEB-INF\\lib"", ensure it is configured properly",1451893081687
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1451893081796
error,log,,,"Problems encountered while deleting resources.",1451893081859
error,log,,,"Cannot get version of GWT SDK ""\\BPOAdminTool Graph\\war\\WEB-INF\\lib"", ensure it is configured properly",1451893081984
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1451893082000
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1451893087156
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1451893088968
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1451893094046
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1451893100359
error,log,,,"Error while tracking project-level changes from a change in R/",1451893100390
error,log,,,"Cannot get version of GWT SDK ""\\BPOAdminTool Graph\\war\\WEB-INF\\lib"", ensure it is configured properly",1451893100468
error,log,,,"Problems encountered while deleting resources.",1451893100515
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1451893100625
error,log,,,"Cannot get version of GWT SDK ""\\BPOAdminTool Graph\\war\\WEB-INF\\lib"", ensure it is configured properly",1451893100750
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1451893106156
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1451893106906
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1451893107390
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1451893107734
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1451893108421
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1451893109171
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1451893109343
stopped,bundle,com.google.gdt.eclipse.maven.e37,3.6.0.v201406262229-rel-r37,"com.google.gdt.eclipse.maven.e37",1451893110718
stopped,bundle,org.eclipse.m2e.jdt,1.0.200.20111228-1245,"org.eclipse.m2e.jdt",1451893110718
stopped,bundle,org.eclipse.m2e.core.ui,1.0.200.20111228-1245,"org.eclipse.m2e.core.ui",1451893110718
stopped,bundle,com.google.gdt.eclipse.appengine.swarm_backend,3.6.0.v201406262229-rel-r37,"com.google.gdt.eclipse.appengine.swarm_backend",1451893110718
stopped,bundle,com.google.gdt.eclipse.suite.ext,3.6.0.v201406262229-rel-r37,"com.google.gdt.eclipse.suite.ext",1451893110718
stopped,bundle,com.google.gdt.eclipse.appengine.swarm,3.6.0.v201406262229-rel-r37,"com.google.gdt.eclipse.appengine.swarm",1451893110718
stopped,bundle,com.google.gdt.eclipse.gph.e36,3.6.0.v201406262229-rel-r37,"com.google.gdt.eclipse.gph.e36",1451893110718
stopped,bundle,com.google.gdt.eclipse.gph.hge,3.6.0.v201406262229-rel-r37,"com.google.gdt.eclipse.gph.hge",1451893110718
stopped,bundle,com.google.gdt.eclipse.gph.subclipse,3.6.0.v201406262229-rel-r37,"com.google.gdt.eclipse.gph.subclipse",1451893110718
stopped,bundle,com.google.gdt.eclipse.gph.subversive,3.6.0.v201406262229-rel-r37,"com.google.gdt.eclipse.gph.subversive",1451893110718
stopped,bundle,com.google.gdt.eclipse.suite.ext.e35,3.6.0.v201406262229-rel-r37,"com.google.gdt.eclipse.suite.ext.e35",1451893110718
stopped,bundle,com.google.gdt.eclipse.gph,3.6.0.v201406262229-rel-r37,"com.google.gdt.eclipse.gph",1451893110718
stopped,bundle,com.google.gdt.eclipse.suite,3.6.0.v201406262229-rel-r37,"com.google.gdt.eclipse.suite",1451893110718
stopped,bundle,com.google.gdt.eclipse.managedapis,3.6.0.v201406262229-rel-r37,"com.google.gdt.eclipse.managedapis",1451893110718
stopped,bundle,org.eclipse.m2e.core,1.0.200.20111228-1245,"org.eclipse.m2e.core",1451893110718
stopped,bundle,org.eclipse.datatools.enablement.hsqldb.ui,1.0.0.v201108120600,"org.eclipse.datatools.enablement.hsqldb.ui",1451893110718
stopped,bundle,org.eclipse.datatools.enablement.ingres.ui,1.0.0.v201105270214,"org.eclipse.datatools.enablement.ingres.ui",1451893110718
stopped,bundle,org.eclipse.datatools.enablement.postgresql.ui,1.0.0.v201107221506,"org.eclipse.datatools.enablement.postgresql.ui",1451893110718
stopped,bundle,org.eclipse.datatools.enablement.sqlite.ui,1.0.0.v201107221507,"org.eclipse.datatools.enablement.sqlite.ui",1451893110718
stopped,bundle,org.eclipse.jpt.jpa.eclipselink.ui,2.0.1.v201108080010,"org.eclipse.jpt.jpa.eclipselink.ui",1451893110718
stopped,bundle,org.eclipse.jpt.jpa.ui,3.0.2.v201201243020,"org.eclipse.jpt.jpa.ui",1451893110718
stopped,bundle,org.eclipse.datatools.connectivity.db.generic.ui,1.0.1.v201107221459,"org.eclipse.datatools.connectivity.db.generic.ui",1451893110718
stopped,bundle,org.eclipse.datatools.connectivity.apache.derby.ui,1.0.3.v201107221459,"org.eclipse.datatools.connectivity.apache.derby.ui",1451893110718
stopped,bundle,org.eclipse.datatools.enablement.sybase.asa.schemaobjecteditor.examples,2.5.0.200810071,"org.eclipse.datatools.enablement.sybase.asa.schemaobjecteditor.examples",1451893110718
stopped,bundle,org.eclipse.datatools.enablement.sybase.asa.ui,1.0.1.v200906111204,"org.eclipse.datatools.enablement.sybase.asa.ui",1451893110718
stopped,bundle,org.eclipse.datatools.enablement.sybase.ase.ui,1.0.1.v200906020900,"org.eclipse.datatools.enablement.sybase.ase.ui",1451893110718
stopped,bundle,org.eclipse.datatools.enablement.sybase.ui,1.0.0.v200906090452,"org.eclipse.datatools.enablement.sybase.ui",1451893110718
stopped,bundle,org.eclipse.datatools.sqltools.data.ui,1.2.1.v201010270945,"org.eclipse.datatools.sqltools.data.ui",1451893110718
stopped,bundle,org.eclipse.datatools.connectivity.sqm.server.ui,1.1.100.v201107221459,"org.eclipse.datatools.connectivity.sqm.server.ui",1451893110718
stopped,bundle,org.eclipse.datatools.sqltools.ddlgen.ui,1.0.2.v201201131129,"org.eclipse.datatools.sqltools.ddlgen.ui",1451893110718
stopped,bundle,org.eclipse.datatools.sqltools.db.derby.ui,1.0.0.v200906020900,"org.eclipse.datatools.sqltools.db.derby.ui",1451893110718
stopped,bundle,org.eclipse.datatools.sqltools.db.generic.ui,1.0.0.v200906020900,"org.eclipse.datatools.sqltools.db.generic.ui",1451893110718
stopped,bundle,org.eclipse.datatools.sqltools.debugger.core.ui,1.0.0.v201003161000,"org.eclipse.datatools.sqltools.debugger.core.ui",1451893110718
stopped,bundle,org.eclipse.datatools.sqltools.routineeditor.ui,1.0.2.v201111230714,"org.eclipse.datatools.sqltools.routineeditor.ui",1451893110718
stopped,bundle,org.eclipse.datatools.sqltools.sqlbuilder,1.0.3.v201107221520,"org.eclipse.datatools.sqltools.sqlbuilder",1451893110718
stopped,bundle,org.eclipse.datatools.sqltools.debugger.core,1.0.1.v201107221520,"org.eclipse.datatools.sqltools.debugger.core",1451893110718
stopped,bundle,org.eclipse.datatools.sqltools.schemaobjecteditor.ui.pages,1.1.0.200810071,"org.eclipse.datatools.sqltools.schemaobjecteditor.ui.pages",1451893110718
stopped,bundle,org.eclipse.datatools.sqltools.schemaobjecteditor.ui,1.1.1.200810071,"org.eclipse.datatools.sqltools.schemaobjecteditor.ui",1451893110718
stopped,bundle,org.eclipse.datatools.sqltools.sqlscrapbook,1.0.1.v201107221520,"org.eclipse.datatools.sqltools.sqlscrapbook",1451893110718
stopped,bundle,org.eclipse.datatools.sqltools.sqleditor,1.0.2.v201107221520,"org.eclipse.datatools.sqltools.sqleditor",1451893110718
stopped,bundle,org.eclipse.datatools.sqltools.editor.core.ui,1.0.0.v201001150815,"org.eclipse.datatools.sqltools.editor.core.ui",1451893110718
stopped,bundle,org.eclipse.datatools.sqltools.tabledataeditor,1.0.1.v201005250945,"org.eclipse.datatools.sqltools.tabledataeditor",1451893110718
stopped,bundle,org.eclipse.datatools.connectivity.sqm.core.ui,1.2.1.v20110926045,"org.eclipse.datatools.connectivity.sqm.core.ui",1451893110718
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.ui,1.1.200.v201004290730,"org.eclipse.jst.j2ee.ejb.annotations.ui",1451893110718
stopped,bundle,org.eclipse.datatools.connectivity.ui.dse,1.1.4.v201107221459,"org.eclipse.datatools.connectivity.ui.dse",1451893110718
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.300.v201004280700,"org.eclipse.jst.j2ee.xdoclet.runtime",1451893110718
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.200.v201103302125,"org.eclipse.jst.j2ee.ejb.annotations.xdoclet",1451893110718
stopped,bundle,com.google.gdt.eclipse.drive,3.6.0.v201406262229-rel-r37,"com.google.gdt.eclipse.drive",1451893110718
stopped,bundle,org.eclipse.jst.jsf.apache.trinidad.tagsupport,1.1.200.v201104061711,"org.eclipse.jst.jsf.apache.trinidad.tagsupport",1451893110718
stopped,bundle,org.eclipse.jst.jsf.facesconfig.ui,1.2.2.v201103292152,"org.eclipse.jst.jsf.facesconfig.ui",1451893110718
stopped,bundle,org.eclipse.jst.jsf.facelet.ui,1.0.1.v201104032306,"org.eclipse.jst.jsf.facelet.ui",1451893110718
stopped,bundle,org.eclipse.jst.jsf.ui,1.3.2.v201104251204,"org.eclipse.jst.jsf.ui",1451893110718
stopped,bundle,org.eclipse.jst.pagedesigner.jsf.ui,1.2.100.v201104061711,"org.eclipse.jst.pagedesigner.jsf.ui",1451893110718
stopped,bundle,org.eclipse.jst.pagedesigner,1.3.104.v201201181342,"org.eclipse.jst.pagedesigner",1451893110718
stopped,bundle,org.eclipse.jst.jsf.common.ui,1.2.100.v201104061711,"org.eclipse.jst.jsf.common.ui",1451893110718
stopped,bundle,org.eclipse.pde.ua.ui,1.0.100.v20110516,"org.eclipse.pde.ua.ui",1451893110718
stopped,bundle,org.eclipse.datatools.connectivity.oda.template.ui,3.2.3.v201201121156,"org.eclipse.datatools.connectivity.oda.template.ui",1451893110718
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1451893110718
stopped,bundle,org.eclipse.pde.ds.ui,1.0.100.v20111213-1754,"org.eclipse.pde.ds.ui",1451893110718
stopped,bundle,org.eclipse.pde.runtime,3.4.201.v20110928-1516,"org.eclipse.pde.runtime",1451893110718
stopped,bundle,org.eclipse.pde.ui.templates,3.4.400.v20110928-1516,"org.eclipse.pde.ui.templates",1451893110718
stopped,bundle,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui",1451893110718
stopped,bundle,org.eclipse.ui.cheatsheets,3.4.100.v20110425,"org.eclipse.ui.cheatsheets",1451893110718
stopped,bundle,org.eclipse.help.ui,3.5.101.r37_20110819,"org.eclipse.help.ui",1451893110718
stopped,bundle,org.eclipse.help.webapp,3.6.1.r37_20110929,"org.eclipse.help.webapp",1451893110718
stopped,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1451893110734
stopped,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1451893110734
stopped,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1451893110734
stopped,bundle,org.eclipse.wtp.epp.package.jee.intro,1.3.0.v201006142040,"org.eclipse.wtp.epp.package.jee.intro",1451893110734
stopped,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1451893110734
stopped,bundle,org.eclipse.help.base,3.6.2.v201202080800,"org.eclipse.help.base",1451893110734
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1451893110734
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1451893110734
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.104.v201004211805,"org.eclipse.jst.ws.axis2.creation.ui",1451893110734
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.ui,1.0.103.v201004211805,"org.eclipse.jst.ws.axis2.consumption.ui",1451893110734
stopped,bundle,org.eclipse.jst.ws.axis2.creation.core,1.0.106.v201004211805,"org.eclipse.jst.ws.axis2.creation.core",1451893110734
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.core,1.0.105.v201004211805,"org.eclipse.jst.ws.axis2.consumption.core",1451893110734
stopped,bundle,org.eclipse.jst.ws.cxf.creation.ui,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.creation.ui",1451893110734
stopped,bundle,org.eclipse.jst.ws.creation.ui,1.0.609.v201103082016,"org.eclipse.jst.ws.creation.ui",1451893110734
stopped,bundle,org.eclipse.jst.ws.cxf.consumption.ui,1.0.0.v201003222311,"org.eclipse.jst.ws.cxf.consumption.ui",1451893110734
stopped,bundle,org.eclipse.jst.ws.consumption.ui,1.1.402.v201201250306,"org.eclipse.jst.ws.consumption.ui",1451893110734
stopped,bundle,org.eclipse.jst.ws.axis2.ui,1.0.303.v201003110431,"org.eclipse.jst.ws.axis2.ui",1451893110734
stopped,bundle,org.eclipse.jst.ws.uddiregistry,1.0.500.v201004211805,"org.eclipse.jst.ws.uddiregistry",1451893110734
stopped,bundle,org.eclipse.jst.ws.ui,1.0.403.v201004211805,"org.eclipse.jst.ws.ui",1451893110734
stopped,bundle,org.eclipse.wst.ws.explorer,1.0.607.v201103082002,"org.eclipse.wst.ws.explorer",1451893110734
stopped,bundle,org.eclipse.equinox.http.jetty,2.0.100.v20110502,"org.eclipse.equinox.http.jetty",1451893110734
stopped,bundle,org.eclipse.wst.server.preview,1.1.100.v20091208,"org.eclipse.wst.server.preview",1451893110734
stopped,bundle,com.google.appengine.eclipse.datatools,3.6.0.v201406262229-rel-r37,"com.google.appengine.eclipse.datatools",1451893110734
stopped,bundle,com.google.appengine.eclipse.webtools,3.6.0.v201406262229-rel-r37,"com.google.appengine.eclipse.webtools",1451893110734
stopped,bundle,com.google.appengine.eclipse.core,3.6.0.v201406262229-rel-r37,"com.google.appengine.eclipse.core",1451893110734
stopped,bundle,com.google.gdt.eclipse.appengine.api,3.6.0.v201406262229-rel-r37,"com.google.gdt.eclipse.appengine.api",1451893110734
stopped,bundle,com.google.gdt.eclipse.login,3.6.0.v201406262229-rel-r37,"com.google.gdt.eclipse.login",1451893110734
stopped,bundle,com.google.gdt.eclipse.maven,3.6.0.v201406262229-rel-r37,"com.google.gdt.eclipse.maven",1451893110734
stopped,bundle,com.google.gwt.eclipse.sdkbundle,2.4.0.v201208080120-rel-r37,"com.google.gwt.eclipse.sdkbundle",1451893110734
stopped,bundle,com.google.gwt.eclipse.oophm,3.6.0.v201406262229-rel-r37,"com.google.gwt.eclipse.oophm",1451893110734
stopped,bundle,com.google.gwt.eclipse.core,3.6.0.v201406262229-rel-r37,"com.google.gwt.eclipse.core",1451893111015
stopped,bundle,com.google.gdt.eclipse.core,3.6.0.v201406262229-rel-r37,"com.google.gdt.eclipse.core",1451893111015
stopped,bundle,com.google.gdt.eclipse.platform,3.6.0.v201406262229-rel-r37,"com.google.gdt.eclipse.platform",1451893111015
stopped,bundle,com.google.gdt.eclipse.platform.e37,3.6.0.v201406262229-rel-r37,"com.google.gdt.eclipse.platform.e37",1451893111015
stopped,bundle,com.google.gdt.eclipse.designer.GWTExt,2.6.0.r37x201206111253,"com.google.gdt.eclipse.designer.GWTExt",1451893111015
stopped,bundle,com.google.gdt.eclipse.designer.GXT.databinding,2.6.0.r37x201206111253,"com.google.gdt.eclipse.designer.GXT.databinding",1451893111015
stopped,bundle,com.google.gdt.eclipse.designer.GXT,2.6.0.r37x201206111253,"com.google.gdt.eclipse.designer.GXT",1451893111015
stopped,bundle,com.google.gdt.eclipse.designer.SmartGWT,2.6.0.r37x201206111253,"com.google.gdt.eclipse.designer.SmartGWT",1451893111015
stopped,bundle,com.google.gdt.eclipse.designer.UiBinder.wizards,2.6.0.r37x201206111253,"com.google.gdt.eclipse.designer.UiBinder.wizards",1451893111015
stopped,bundle,com.google.gdt.eclipse.designer.UiBinder,2.6.0.r37x201206111227,"com.google.gdt.eclipse.designer.UiBinder",1451893111015
stopped,bundle,com.google.gdt.eclipse.designer.gpe,2.6.0.r37x201206111341,"com.google.gdt.eclipse.designer.gpe",1451893111015
stopped,bundle,com.google.gdt.eclipse.designer.launch,2.6.0.r37x201206111253,"com.google.gdt.eclipse.designer.launch",1451893111015
stopped,bundle,com.google.gdt.eclipse.designer.preferences,2.6.0.r37x201206111253,"com.google.gdt.eclipse.designer.preferences",1451893111015
stopped,bundle,com.google.gdt.eclipse.designer.wizards,2.6.0.r37x201206111253,"com.google.gdt.eclipse.designer.wizards",1451893111015
stopped,bundle,com.google.gdt.eclipse.designer,2.6.0.r37x201206111227,"com.google.gdt.eclipse.designer",1451893111015
stopped,bundle,com.google.gdt.eclipse.designer.doc.user,2.6.0.r37x201206111253,"com.google.gdt.eclipse.designer.doc.user",1451893111015
stopped,bundle,com.google.gdt.eclipse.designer.hosted.2_0.ie,2.6.0.r37x201206111222,"com.google.gdt.eclipse.designer.hosted.2_0.ie",1451893111015
stopped,bundle,com.google.gdt.eclipse.designer.hosted.2_0.webkit,2.6.0.r37x201206111222,"com.google.gdt.eclipse.designer.hosted.2_0.webkit",1451893111015
stopped,bundle,com.google.gdt.eclipse.designer.hosted.2_0,2.6.0.r37x201206111222,"com.google.gdt.eclipse.designer.hosted.2_0",1451893111015
stopped,bundle,com.google.gdt.eclipse.designer.hosted.2_2.ie,2.6.0.r37x201206111222,"com.google.gdt.eclipse.designer.hosted.2_2.ie",1451893111015
stopped,bundle,com.google.gdt.eclipse.designer.hosted.2_2.webkit,2.6.0.r37x201206111222,"com.google.gdt.eclipse.designer.hosted.2_2.webkit",1451893111015
stopped,bundle,com.google.gdt.eclipse.designer.hosted.2_2,2.6.0.r37x201206111222,"com.google.gdt.eclipse.designer.hosted.2_2",1451893111015
stopped,bundle,com.google.gdt.eclipse.designer.hosted,2.6.0.r37x201206111222,"com.google.gdt.eclipse.designer.hosted",1451893111015
stopped,bundle,com.google.gdt.eclipse.designer.hosted.2_0.super,2.6.0.r37x201206111222,"com.google.gdt.eclipse.designer.hosted.2_0.super",1451893111015
stopped,bundle,com.google.gdt.eclipse.designer.hosted.lib,2.6.0.r37x201206111222,"com.google.gdt.eclipse.designer.hosted.lib",1451893111015
stopped,bundle,org.eclipse.jst.server.generic.jboss,1.6.1.v200904151730,"org.eclipse.jst.server.generic.jboss",1451893111015
stopped,bundle,org.eclipse.jst.server.generic.jonas,1.5.205.v200805140145,"org.eclipse.jst.server.generic.jonas",1451893111015
stopped,bundle,org.eclipse.jst.server.generic.oc4j,1.5.206.v20090812,"org.eclipse.jst.server.generic.oc4j",1451893111015
stopped,bundle,org.eclipse.jst.server.websphere.core,1.0.302.v20080620,"org.eclipse.jst.server.websphere.core",1451893111015
stopped,bundle,org.eclipse.jst.server.generic.ui,1.0.505.v20100428,"org.eclipse.jst.server.generic.ui",1451893111015
stopped,bundle,org.eclipse.jst.server.generic.core,1.0.700.v20101219,"org.eclipse.jst.server.generic.core",1451893111015
stopped,bundle,org.eclipse.mylyn.ide.ant,3.7.1.v20120425-0100,"org.eclipse.mylyn.ide.ant",1451893111015
stopped,bundle,org.eclipse.ant.ui,3.5.101.v20120110-1739,"org.eclipse.ant.ui",1451893111015
stopped,bundle,org.eclipse.ant.launching,1.0.101.v20120110-1739,"org.eclipse.ant.launching",1451893111015
stopped,bundle,org.eclipse.compare.win32,1.0.200.I20110510-0800,"org.eclipse.compare.win32",1451893111015
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk",1451893111015
stopped,bundle,org.eclipse.jst.server.tomcat.ui,1.1.200.v20100418,"org.eclipse.jst.server.tomcat.ui",1451893111015
stopped,bundle,org.eclipse.jst.server.ui,1.1.202.v20110419,"org.eclipse.jst.server.ui",1451893111015
stopped,bundle,org.eclipse.mylyn.java.tasks,3.7.1.v20120425-0100,"org.eclipse.mylyn.java.tasks",1451893111015
stopped,bundle,org.eclipse.mylyn.java.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.java.ui",1451893111015
stopped,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1451893111015
stopped,bundle,org.eclipse.jpt.jpa.eclipselink.core,2.0.2.v201111103010,"org.eclipse.jpt.jpa.eclipselink.core",1451893111015
stopped,bundle,org.eclipse.jpt.jpa.core,3.0.2.v201201243020,"org.eclipse.jpt.jpa.core",1451893111062
stopped,bundle,org.eclipse.jpt.jpa.db,2.0.0.v201105030000,"org.eclipse.jpt.jpa.db",1451893111062
stopped,bundle,org.eclipse.datatools.enablement.jdt.classpath,1.0.1.v201107221501,"org.eclipse.datatools.enablement.jdt.classpath",1451893111062
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20110305-1450,"org.eclipse.jdt.apt.ui",1451893111062
stopped,bundle,org.eclipse.jst.server.preview.adapter,1.1.100.v20100308,"org.eclipse.jst.server.preview.adapter",1451893111062
stopped,bundle,org.eclipse.wst.xsl.jaxp.debug.ui,1.0.200.v201103081922,"org.eclipse.wst.xsl.jaxp.debug.ui",1451893111062
stopped,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1451893111125
stopped,bundle,org.eclipse.jpt.dbws.eclipselink.ui,1.0.0.v201104110000,"org.eclipse.jpt.dbws.eclipselink.ui",1451893111125
stopped,bundle,org.eclipse.jpt.jaxb.eclipselink.ui,1.1.0.v201105110000,"org.eclipse.jpt.jaxb.eclipselink.ui",1451893111125
stopped,bundle,org.eclipse.jpt.jaxb.ui,1.1.2.v201201260000,"org.eclipse.jpt.jaxb.ui",1451893111125
stopped,bundle,org.eclipse.jpt.common.ui,1.0.1.v201201260000,"org.eclipse.jpt.common.ui",1451893111125
stopped,bundle,org.eclipse.jst.common.annotations.ui,1.1.300.v201002081900,"org.eclipse.jst.common.annotations.ui",1451893111125
stopped,bundle,org.eclipse.jst.ejb.ui,1.1.601.v201201261600,"org.eclipse.jst.ejb.ui",1451893111125
